  962.530981  0.150481E+01  0.150589E+03  0.158015E+00
  962.479528  0.149669E+01  0.150205E+03  0.157615E+00
  962.428233  0.148861E+01  0.149821E+03  0.157216E+00
  962.377112  0.148059E+01  0.149438E+03  0.156818E+00
  962.326181  0.147261E+01  0.149056E+03  0.156422E+00
  962.275455  0.146469E+01  0.148675E+03  0.156026E+00
  962.224950  0.145681E+01  0.148295E+03  0.155631E+00
  962.174603  0.144898E+01  0.147916E+03  0.155237E+00
  962.124430  0.144120E+01  0.147538E+03  0.154844E+00
  962.074446  0.143347E+01  0.147161E+03  0.154453E+00
  962.024587  0.142579E+01  0.146785E+03  0.154062E+00
  961.975030  0.141816E+01  0.146410E+03  0.153672E+00
  961.925549  0.141057E+01  0.146036E+03  0.153283E+00
  961.876320  0.140303E+01  0.145663E+03  0.152895E+00
  961.827281  0.139554E+01  0.145291E+03  0.152508E+00
  961.778364  0.138809E+01  0.144920E+03  0.152122E+00
  961.729667  0.138069E+01  0.144550E+03  0.151737E+00
  961.681125  0.137334E+01  0.144180E+03  0.151353E+00
  961.632753  0.136603E+01  0.143812E+03  0.150970E+00
  961.584567  0.135876E+01  0.143445E+03  0.150588E+00
  961.536583  0.135154E+01  0.143078E+03  0.150207E+00
  961.488734  0.134437E+01  0.142713E+03  0.149827E+00
  961.441037  0.133723E+01  0.142348E+03  0.149448E+00
  961.393590  0.133015E+01  0.141985E+03  0.149070E+00
  961.346243  0.132310E+01  0.141622E+03  0.148693E+00
  961.299094  0.131610E+01  0.141260E+03  0.148317E+00
  961.252161  0.130914E+01  0.140900E+03  0.147941E+00
  961.205374  0.130223E+01  0.140540E+03  0.147567E+00
  961.158667  0.129535E+01  0.140181E+03  0.147193E+00
  961.112223  0.128852E+01  0.139823E+03  0.146821E+00
  961.065973  0.128173E+01  0.139466E+03  0.146449E+00
  961.019765  0.127499E+01  0.139110E+03  0.146079E+00
  960.973868  0.126828E+01  0.138754E+03  0.145709E+00
  960.928044  0.126161E+01  0.138400E+03  0.145341E+00
  960.882394  0.125499E+01  0.138047E+03  0.144973E+00
  960.836933  0.124840E+01  0.137694E+03  0.144606E+00
  960.791592  0.124186E+01  0.137343E+03  0.144240E+00
  960.746386  0.123535E+01  0.136992E+03  0.143875E+00
  960.701417  0.122889E+01  0.136642E+03  0.143511E+00
  960.656616  0.122246E+01  0.136293E+03  0.143148E+00
  960.611911  0.121607E+01  0.135945E+03  0.142786E+00
  960.567406  0.120972E+01  0.135598E+03  0.142424E+00
  960.523028  0.120341E+01  0.135252E+03  0.142064E+00
  960.478794  0.119714E+01  0.134907E+03  0.141704E+00
  960.434807  0.119091E+01  0.134563E+03  0.141346E+00
  960.390908  0.118471E+01  0.134219E+03  0.140988E+00
  960.347113  0.117855E+01  0.133876E+03  0.140631E+00
  960.303525  0.117243E+01  0.133535E+03  0.140276E+00
  960.260071  0.116634E+01  0.133194E+03  0.139921E+00
  960.216858  0.116029E+01  0.132854E+03  0.139567E+00
  960.173723  0.115428E+01  0.132515E+03  0.139213E+00
  960.130681  0.114830E+01  0.132176E+03  0.138861E+00
  960.087838  0.114236E+01  0.131839E+03  0.138510E+00
  960.045210  0.113646E+01  0.131503E+03  0.138159E+00
  960.002633  0.113059E+01  0.131167E+03  0.137810E+00
  959.960213  0.112476E+01  0.130832E+03  0.137461E+00
  959.918055  0.111896E+01  0.130498E+03  0.137113E+00
  959.875906  0.111319E+01  0.130165E+03  0.136766E+00
  959.833962  0.110746E+01  0.129833E+03  0.136420E+00
  959.792147  0.110177E+01  0.129502E+03  0.136075E+00
  959.750479  0.109610E+01  0.129171E+03  0.135731E+00
  959.708971  0.109047E+01  0.128842E+03  0.135387E+00
  959.667642  0.108488E+01  0.128513E+03  0.135044E+00
  959.626322  0.107932E+01  0.128185E+03  0.134703E+00
  959.585304  0.107379E+01  0.127858E+03  0.134362E+00
  959.544327  0.106829E+01  0.127532E+03  0.134022E+00
  959.503500  0.106283E+01  0.127206E+03  0.133683E+00
  959.462837  0.105740E+01  0.126882E+03  0.133344E+00
  959.422262  0.105200E+01  0.126558E+03  0.133007E+00
  959.381884  0.104664E+01  0.126235E+03  0.132671E+00
  959.341626  0.104130E+01  0.125913E+03  0.132335E+00
  959.301504  0.103600E+01  0.125592E+03  0.132000E+00
  959.261532  0.103073E+01  0.125271E+03  0.131666E+00
  959.221634  0.102549E+01  0.124952E+03  0.131333E+00
  959.181919  0.102028E+01  0.124633E+03  0.131000E+00
  959.142403  0.101510E+01  0.124315E+03  0.130669E+00
  959.102912  0.100995E+01  0.123998E+03  0.130338E+00
  959.063558  0.100483E+01  0.123682E+03  0.130008E+00
  959.024451  0.999742E+00  0.123366E+03  0.129679E+00
  958.985321  0.994684E+00  0.123051E+03  0.129351E+00
  958.946470  0.989655E+00  0.122737E+03  0.129024E+00
  958.907628  0.984656E+00  0.122424E+03  0.128698E+00
  958.869001  0.979686E+00  0.122112E+03  0.128372E+00
  958.830414  0.974746E+00  0.121801E+03  0.128047E+00
  958.792074  0.969834E+00  0.121490E+03  0.127723E+00
  958.753708  0.964951E+00  0.121180E+03  0.127400E+00
  958.715622  0.960096E+00  0.120871E+03  0.127077E+00
  958.677541  0.955270E+00  0.120563E+03  0.126756E+00
  958.639675  0.950472E+00  0.120255E+03  0.126435E+00
  958.601844  0.945702E+00  0.119949E+03  0.126115E+00
  958.564261  0.940959E+00  0.119643E+03  0.125796E+00
  958.526745  0.936245E+00  0.119338E+03  0.125478E+00
  958.489311  0.931557E+00  0.119033E+03  0.125160E+00
  958.452074  0.926897E+00  0.118730E+03  0.124844E+00
  958.414852  0.922264E+00  0.118427E+03  0.124528E+00
  958.377859  0.917658E+00  0.118125E+03  0.124213E+00
  958.340912  0.913078E+00  0.117824E+03  0.123898E+00
